asset_id,symbol,asset_class,timestamp,close,return_1d,return_5d,return_20d,volatility_20d,sma_20,sma_50,ema_20,atr_14,rsi_14,relative_volume_20d,distance_from_20d_high,trend_strength,liquidity_score,data_quality_score,market_quality_score,regime,warnings
stock:ACP,ACP,stock,2026-07-24,5.099999904632568,-0.011627896231359958,-0.011627896231359958,-0.01544400122725742,0.1643099944851968,5.223499989509582,5.258800010681153,5.21989615688362,0.06357145309448242,35.84905320870794,2.1853233645654973,-0.0395480302090262,-0.006712562010320359,48.23701150991526,100.0,69.68467484978952,sideways,
stock:ACOG,ACOG,stock,2026-07-24,7.900000095367432,-0.0400971403674254,-0.07058822407441978,0.21538463005652786,0.5456861755937857,7.97400004863739,6.84710000038147,7.849691101053165,0.5600713321140834,50.0,0.3031052686057344,-0.07276999167661757,0.16458063241272036,37.62912467157321,100.0,69.5075340762458,volatile,
stock:AD,AD,stock,2026-07-24,34.880001068115234,0.02047983489436822,-0.0034285409109933163,-0.028141497317063502,0.25868582172360727,35.08150024414063,42.21559997558594,35.88354074292787,0.7885717664446149,49.08721889800823,0.27682741585156373,-0.05907738453568845,-0.16899202511799175,60.31789651612815,100.0,68.96429944913362,bear,
stock:ACI,ACI,stock,2026-07-24,11.029999732971191,-0.03583914881563066,-0.2700198554870956,-0.1984011955305388,0.912653971239107,14.0385000705719,14.943200016021729,13.997524607605664,0.6842142513820103,23.16864877668928,2.190085126206772,-0.2700198554870956,-0.06054258421755933,81.90137328878244,100.0,68.29509353846278,strong_bear,
stock:ADNT,ADNT,stock,2026-07-24,20.399999618530273,0.01442063646827707,0.030823581343259132,0.00542132567962339,0.5696245432968257,19.478500080108642,20.86120014190674,20.001923855679696,0.8246427263532367,56.790126363892526,0.3443772282921219,-0.012106537753911795,-0.06628094512263841,66.31413469532278,100.0,68.06162280711574,volatile,
stock:ACH,ACH,stock,2026-07-24,3.140000104904175,0.0031948850152176966,-0.0951008417824778,-0.009463713144399533,0.7931894491047073,3.4080000162124633,3.110800013542175,3.3241014938807,0.2546357086726597,37.74510067456081,0.47302692240598754,-0.16931213527239541,0.09553812568358432,46.25012007032579,100.0,67.98060528368589,volatile,
stock:ACRE,ACRE,stock,2026-07-24,4.550000190734863,0.006637214587376983,-0.015151449471464185,0.02708811897205954,0.2627607141227025,4.511000037193298,4.684200010299683,4.556891259517501,0.12428559575762067,50.96153802067548,0.33900553437991254,-0.031914813748412985,-0.036975358166933474,45.78164741247601,100.0,67.80024371266973,recovery,
stock:AAUC,AAUC,stock,2026-07-24,20.860000610351562,-0.01696506666597153,0.0019212735885527632,-0.0870897040654739,0.398344911378332,22.463999843597414,24.74139991760254,22.37659115235881,0.9282142094203404,28.378396142208757,0.38704389965792474,-0.1520325086635107,-0.09204814932015405,61.48346097962904,100.0,67.40830610449635,bear,
stock:ACTG,ACTG,stock,2026-07-24,4.659999847412109,0.00865800061555344,0.026431693076513385,-0.00851063052687262,0.200133742459042,4.534499931335449,4.619199934005738,4.562543363172486,0.1330000332423619,63.79309210850842,0.650693388535732,-0.00851063052687262,-0.018336509326375358,41.93338619637206,100.0,66.96312395017772,sideways,
crypto:hedera-hashgraph,HBAR,crypto,2026-07-26,0.06983999907970428,-0.014505860230439427,0.004920955108264957,-0.04597985068102595,0.3340946376397749,0.0687817495316267,0.07355215981602668,0.06998937605964611,0.0021198977317128864,57.289402747987815,0.5997641586054246,-0.040382538006877855,-0.06485751467165655,50.878956578836636,100.0,66.41049457541463,sideways,
stock:ACHR,ACHR,stock,2026-07-24,4.769999980926514,-0.06653623164468592,0.07432430618314956,-0.004175361395781008,0.927146613585776,4.882999992370605,5.487200031280517,4.995994544157891,0.36164283752441406,39.86486170829892,0.9293835385847132,-0.11173182819725536,-0.1101108097874306,84.7825480757358,100.0,66.21652022556103,volatile,
stock:ACV,ACV,stock,2026-07-24,26.780000686645508,-0.017247681224018097,-0.009175639795924728,-0.02794913146056388,0.19667309669012883,27.7399001121521,27.62206008911133,27.56290274641525,0.666785648890904,33.01699798356459,0.68512128032008,-0.05704221667762832,0.004266156204881443,34.715831402868176,100.0,65.70641483945329,sideways,
stock:ACLS,ACLS,stock,2026-07-24,134.10000610351562,-0.05236371062796108,-0.01700624612644075,-0.25788595258291114,1.0114758064693785,147.34499893188476,156.9275994873047,145.96344044575943,9.414992196219307,45.771508264935186,0.5950619772246296,-0.2921614765707713,-0.061063831899086395,78.94155252885679,100.0,65.21916224781039,crash,
stock:AARD,AARD,stock,2026-07-24,6.320000171661377,-0.010954569058968966,0.07849829823657317,0.2490119057569984,1.9966824194312027,5.912000012397766,4.918400011062622,5.828539272785878,0.9376428467886788,52.014654680489095,0.23746250720545564,-0.16842101960961464,0.20201691588734294,50.17059097132101,100.0,65.0682363885284,strong_bull,
stock:ADSE,ADSE,stock,2026-07-24,12.010000228881836,-0.005794676760456752,0.0008333524068195874,0.04890833440569642,0.33244669641793906,12.090500020980835,11.734399948120117,11.973570393392286,0.4542144366673061,44.00002543129894,0.17508147405364752,-0.058039197734757964,0.030346679373048486,27.564073797884863,100.0,64.25575491429622,sideways,
stock:ACB,ACB,stock,2026-07-24,2.6700000762939453,-0.00743493698925024,0.015209110308928908,-0.03260866466677248,0.32010605655499696,2.705500030517578,3.043200011253357,2.733946942801086,0.07578572205134801,45.65218292696832,1.0594608703093578,-0.07291667701469484,-0.11096871039925357,50.09110351795242,100.0,63.72195284677478,bear,
stock:ACCL,ACCL,stock,2026-07-24,2.130000114440918,0.004717089349841386,0.12698419606484457,0.2603550546288895,0.4020101512877017,1.8559999883174896,1.661939992904663,1.8931479921119234,0.10141429730824061,79.10447176965218,2.1711803278688526,-0.004672892510771409,0.11676714938044025,15.908351754091186,100.0,63.51315036499207,strong_bull,
stock:ADIL,ADIL,stock,2026-07-24,2.7799999713897705,0.03731339632150399,-0.007142850452539706,0.0775194006193709,0.49983039007977376,2.7549999952316284,2.489199995994568,2.7143368413861357,0.16785713604518346,42.10524994910074,0.8944910179640718,-0.04467357752802548,0.10678129506056797,20.410814035142106,100.0,63.480005800061086,bull,
