asset_id,symbol,asset_class,timestamp,atr_14,atr_20,atr_50,atr_7,atr_pct_14,atr_pct_20,atr_pct_50,atr_pct_7,average_dollar_volume_10d,average_dollar_volume_20d,average_dollar_volume_5d,average_dollar_volume_60d,bar_count,bollinger_width_20,bollinger_width_50,bollinger_z_20,bollinger_z_50,distance_from_high_14,distance_from_high_20,distance_from_high_252,distance_from_high_60,distance_from_low_14,distance_from_low_20,distance_from_low_252,distance_from_low_60,ema_10,ema_100,ema_20,ema_200,ema_5,ema_50,gap_ratio_60,macd_12_26,money_flow_ratio_20,on_balance_volume,price_to_sma_100,price_to_sma_20,price_to_sma_200,price_to_sma_50,relative_volume_10d,relative_volume_20d,relative_volume_5d,relative_volume_60d,return_10d,return_120d,return_1d,return_20d,return_252d,return_5d,return_60d,rsi_14,rsi_21,rsi_28,rsi_7,sma_10,sma_100,sma_20,sma_200,sma_5,sma_50,stochastic_14,stochastic_20,stochastic_252,stochastic_60,trend_persistence_20,trend_persistence_60,volatility_10d,volatility_120d,volatility_20d,volatility_5d,volatility_60d,zero_volume_ratio_60
stock:ACVA,ACVA,stock,2026-07-24,0.3760714530944824,0.36710004806518554,0.3651999855041504,0.38714286259242464,0.04865089937471412,0.047490303642869325,0.047244499948645935,0.05008316450674827,23311312.881324053,24708025.881072164,24670520.99953127,22793786.559975505,500.0,0.17879819982351244,0.4089074980908989,1.2999440567882414,1.7058077454795155,-0.025220657452023842,-0.025220657452023842,-0.4716336323577065,-0.025220657452023842,0.15892052933356315,0.15892052933356315,0.8626505642017557,0.48940268474936044,7.507707478198131,6.5495620864667075,7.25985019419126,7.626715610603958,7.637157771910053,6.714453545562911,0.014228688739561447,0.3316159152740532,0.5990773562882058,-19265323.0,0.33869041215471896,0.05810691430625292,0.14240111703437663,0.17437939435702643,1.0697226829925437,0.9825463674541544,1.0372018582516571,0.9341357067839218,0.15892052933356315,-0.010243268155208596,0.021136042771977115,0.1765600939274825,-0.49278214336178217,0.03758392174186764,0.5398406471003219,55.03356102044448,64.52442890453177,67.06349495437074,59.440559906926715,7.4899999618530275,5.7742999792099,7.305499958992004,6.766449983119965,7.663999938964844,6.5821999740600585,76.6323234653708,78.06453299944472,32.855220913671275,89.06753333490745,0.55,0.55,0.5343330770164384,0.7316619237266054,0.5078553844460223,0.6162692414009466,0.6892020710197815,0.0
stock:ADT,ADT,stock,2026-07-24,0.17714285850524902,0.1805500030517578,0.16670005798339843,0.19285712923322404,0.025162337992203982,0.025646307390637328,0.023678985637312508,0.027394478732704612,45937578.3250618,53360240.00113964,37981173.74159813,74935705.7200845,500.0,0.10739006793449654,0.0996895690609921,1.4055618167399764,1.638487658530733,-0.002832858511134684,-0.002832858511134684,-0.2045198126100093,-0.06754969748314621,0.05864659562295049,0.1017214567994853,0.11746027757371325,0.11746027757371325,6.89216516326374,6.976437968060233,6.827377886883242,7.287495331633784,6.934545906632852,6.8160317441081935,0.008462278604036401,0.06629681547307076,0.5861851221365729,334080652.0,0.03561393404552615,0.03773584474646019,-0.05924486146177477,0.0408350321476707,0.6478468871469862,0.5487962940545077,0.7188245243128965,0.40177749605877877,0.04918031621907226,-0.12000000476837158,0.03225803294049734,0.11746027757371325,-0.16488734199325394,0.005714280264718097,-0.02086232186003889,60.283687703416724,60.79294885825834,54.316543060629336,67.532466728222,6.899000024795532,6.79789999961853,6.783999991416931,7.483349995613098,6.9300000190734865,6.76379997253418,70.22899096193676,79.58113222620557,29.684601047519863,53.33334604899088,0.55,0.48333333333333334,0.29915588582586944,0.33157930850509565,0.288652947269768,0.29597179207811974,0.2966685553825124,0.0
stock:ADMA,ADMA,stock,2026-07-24,0.26228584562029156,0.29510016441345216,0.3131400203704834,0.263857296534947,0.0317153362880487,0.035683210166744236,0.03786457110489217,0.0319053545259776,24317619.75222397,26294838.395737648,20284495.004096985,38785617.41800356,500.0,0.14353748280493012,0.1832005672155633,-1.5782918612294867,-0.527633948859802,-0.10787485982942913,-0.10787485982942913,-0.5942099706419913,-0.2198113056466694,0.0,0.0,0.08815796862348724,0.08815796862348724,8.581879437649368,10.272757943963615,8.65464453305934,12.403221923105178,8.443092207560936,8.971864002402063,0.011701124540489605,-0.06049220305813208,0.2910298599756767,-57953395.0,-0.17543242840257145,-0.056636010223097166,-0.3869589452334241,-0.024165709678325764,0.8148620206631256,0.7468798472347137,0.7510157739870112,0.5127746493683148,-0.08920699039078595,-0.5219652703771545,-0.011947363101873054,-0.05160548113359942,-0.5191860412248992,-0.05051659913389728,-0.2412843351201166,21.2903634665482,42.238282808703694,50.78947916585626,22.666676839192704,8.640000152587891,10.029499998092652,8.76650004386902,13.490124998092652,8.472000122070312,8.47480001449585,9.01291839903863,9.01291839903863,8.001210809316609,23.906722318979842,0.4,0.43333333333333335,0.19380159579562772,0.6512538166410087,0.31591907263010977,0.19159092057381544,0.5019912259817775,0.0
crypto:ripple-usd,RLUSD,crypto,2026-07-26,0.0014133155345916748,0.0013524740934371948,0.0015348947048187255,0.0015587466103690012,0.0014132454502454636,0.001352407026133195,0.001534818591531029,0.0015586693142985747,121609478.65974918,132887313.78425483,125286202.56395325,161714398.56747687,579.0,0.0005358396706248469,0.0005099757551782129,0.3311254984482848,0.7967526383951766,-0.00018139463152933022,-0.00018139463152933022,-0.0005770879408635299,-0.00018139463152933022,0.0002556373764737163,0.0003176586743236509,0.0012832000103124575,0.00035869237549746025,1.00007173548851,0.9999432438206495,1.0000274711020725,0.9999127684634845,1.0000891527882423,0.9999703798890016,2.8321806712749973e-06,5.314294992153634e-05,0.4755645747592355,1075711977.0,0.00011110095021216182,4.435754450593521e-05,0.00014233031398869223,0.00010158113211389264,0.5350998939848084,0.46356571816116315,0.4831290222523936,0.42054815833019743,8.660875463695206e-05,0.00020560849174389162,-7.235121544679757e-05,-1.4423400716001566e-05,0.0002786559221776841,8.356855118707429e-05,-0.0002003407341814034,53.125917229233934,53.02831224464083,51.76332096201953,51.25804564072557,1.0000930666923522,0.9999384969472885,1.0000052332878113,0.9999072739481926,1.0001173257827758,0.9999480152130127,57.77005605295863,57.77005605295863,39.90765287311926,56.61387547268711,0.5,0.5,0.0025094954350771844,0.0023152618486895517,0.003010963305283146,0.0024797421112262466,0.0024656450384762238,0.0
stock:ACT,ACT,stock,2026-07-24,1.0627144404820033,1.0074003219604493,0.9479403686523438,1.1732853480747767,0.022726999115237737,0.021544062406361048,0.02027246370143287,0.025091646496797952,19998755.97871971,16900110.993376732,26259595.66158676,14859039.392881712,500.0,0.0508494335564984,0.15923734245544535,1.9630744687196278,1.7209975870842074,0.0,0.0,0.0,0.0,0.044916163609680426,0.044916163609680426,0.35851251624183367,0.15257576222014824,45.926289348413505,43.10074700364719,45.39958251231713,41.41422430139031,46.180726365395515,44.24734300801403,0.00405200983388219,0.7177282638790459,0.4944664430314396,7446135.0,0.09127142475467998,0.024955306190904247,0.1428689725972485,0.06851177053488078,1.074854825550703,1.2327411831078943,0.8212962962962963,1.334132539091586,0.044916163609680426,0.17576056784794392,0.017185057208010113,0.04749101614854356,0.317925561579246,0.005159025395699013,0.06248580106522028,57.81021849031512,63.89811584266203,67.41392801490939,73.6040284766282,45.94599990844726,42.84909992218017,45.62149982452392,40.914575023651125,46.07999954223633,43.76179992675781,85.39323555128843,85.39323555128843,96.10194563856287,92.46375898181826,0.55,0.5166666666666667,0.25684431330183294,0.23726942254795275,0.2018332510296566,0.2116619884652197,0.21636651006932908,0.0
stock:ACN,ACN,stock,2026-07-24,6.750355311802456,6.571748352050781,7.664898986816406,6.462140764508929,0.045923906793216555,0.044708810847390625,0.052145715357312994,0.04396313030146433,1060807258.4667832,1246787375.43422,929489838.5372651,1253101849.0791426,500.0,0.18111174079568976,0.5507946996934339,1.5508823465470754,-0.37004633174336665,0.0,0.0,-0.49057322679645077,-0.2523017028774759,0.09237520927538445,0.18121184996260098,0.18121184996260098,0.18121184996260098,141.23193018331284,173.2164520146695,141.74144631722618,204.04289453498865,142.5520449472306,153.23046429068052,0.01618579775979046,-2.5512033115105055,0.5482062698838241,-169802557.0,-0.15297647991668362,0.07022075038811115,-0.31028412534453986,-0.05095488954131111,0.6109463324737485,0.478112704705619,0.619220462186618,0.5664784210387875,0.08696302697013336,-0.44245942449527464,0.05946374278042321,0.16825628556419958,-0.48612081840963994,0.023821118579607337,-0.17305200847727675,60.11700975614862,62.07037918625808,40.608113213630745,70.74493214497075,140.96900177001953,173.53710021972657,137.34550132751465,213.11674980163573,142.28200073242186,154.8820007324219,97.03196347031964,97.92197123796248,16.676306714727648,36.117726384969224,0.5,0.4666666666666667,0.4812191916904305,0.5445317462818633,0.48848097172073013,0.5112522650666493,0.614229963959749,0.0
stock:AAMI,AAMI,stock,2026-07-24,2.6376429966517856,2.8938499450683595,3.0548997497558594,2.7082857404436385,0.032611808682279836,0.0357795504863975,0.0377707697019829,0.033485235316686256,28248316.082619477,34811941.208042525,24202962.47438202,36090272.38717537,500.0,0.22136876408941103,0.2443292215783459,0.4897941881199184,1.0765580597796842,-0.03656938423377154,-0.03656938423377154,-0.03656938423377154,-0.03656938423377154,0.045096238419616075,0.13643388133048417,1.0434561271282985,0.24277804206858344,81.15847195973511,69.5527740308597,79.64474791263648,60.97703598423163,81.47847938439367,75.5566602155235,0.010393529969528298,2.066186964817689,0.6854454704562725,13764037.0,0.1941109043173146,0.02710628352057065,0.3876914014509134,0.06575864818246613,0.5080470040343325,0.39459743646362366,0.5780204546854784,0.3853034487715227,-0.009551878198767905,0.4594009369480494,0.008101631176464341,0.15923751103484762,1.020484629523604,-0.023070463111338757,0.20878781686899983,54.19291468165475,66.06487508147673,52.37804520633637,35.38044220077701,81.80899963378906,67.73239986419678,78.74549942016601,58.28384983062744,81.90599975585937,75.88959976196288,48.59143825716763,72.39579317431496,89.57682858654368,79.13976211715827,0.6,0.5166666666666667,0.34878582016627874,0.43334782990954956,0.4188030898796782,0.3106644460900411,0.45247421252231196,0.0
stock:ACRS,ACRS,stock,2026-07-24,0.30949997901916504,0.31014997959136964,0.2752599811553955,0.3078571047101702,0.05917781604023667,0.05930209913198315,0.05263097134828669,0.058863690934499883,8967187.338974476,11211744.66529727,5355118.809514046,7844598.606172006,500.0,0.14913095638516347,0.4126298036957716,-1.1486753354520969,0.6389380210663588,-0.08406305006422687,-0.08406305006422687,-0.08406305006422687,-0.08406305006422687,0.0,0.046000003814697266,2.4183007299816044,0.27560979042075995,5.479763329855979,4.526470975077349,5.371645127820903,3.8547153439104176,5.452537304769401,4.999007198366279,0.009603349120834308,0.17844690256182094,0.7387727210640276,160771270.0,0.17806059278284736,-0.04282576283800488,0.4318567606219903,0.06591121755159413,0.45217696336946245,0.3602751341800215,0.7143809881645689,0.47309636249591774,-0.06272399810358953,0.4900284995109703,-0.04562043779741953,0.06517315307658067,2.11309534664395,-0.079225320926948,0.23933655902764084,43.92523635203346,57.38255361099453,62.133334384494624,35.19999328612769,5.515999984741211,4.439500014781952,5.46399998664856,3.652600010633469,5.5180000305175785,4.906600036621094,2.985071440161925,39.814801732861675,85.29411574326397,64.00885871443558,0.5,0.5333333333333333,0.5289175424673823,0.63330562659571,0.4875328642235911,0.3924032657894658,0.5416384953624549,0.0
stock:AAT,AAT,stock,2026-07-24,0.5035715103149414,0.5170000076293946,0.5114000320434571,0.5328573499407087,0.020723108071004862,0.02127572114656303,0.02104526946912442,0.021928286694265997,8855000.451601028,9873236.308821678,9006992.118335724,9728725.178174654,500.0,0.06772107083593408,0.22839648663819723,-1.802728668904638,0.25118928937852797,-0.05996135866675967,-0.05996135866675967,-0.05996135866675967,-0.05996135866675967,0.0024752255160445102,0.0024752255160445102,0.3682431826517194,0.1882639770409329,24.829276424944652,22.55887251856207,24.81555113110999,21.559189339362028,24.596550399654607,23.898572788775173,0.0044814624252988745,0.18001051128684153,0.49327171423355376,1019055.0,0.11335101016546822,-0.03052067897121502,0.1901904395526295,0.014342687793800213,1.2070658825636587,1.0210469168223828,1.139156524678837,0.9801357411222882,-0.03264337479209556,0.3455149477100252,0.0024752255160445102,-0.010989029756502178,0.19940764869387562,-0.047432417913166214,0.12656465372558157,34.306567818732375,49.328199723159926,49.1577287066246,22.641548477182027,25.05,21.826000080108642,25.06500005722046,20.416900043487548,24.672000122070312,23.95640007019043,14.79587467545864,14.79587467545864,79.75757483280066,70.65025519593402,0.6,0.6,0.24946277751416734,0.23810939062447425,0.22954610660066832,0.2893094780663998,0.23731022370425017,0.0
stock:ACHV,ACHV,stock,2026-07-24,0.3978571891784668,0.41550004482269287,0.42420000076293946,0.3985714912414551,0.06522249104894562,0.06811476251124965,0.06954098481883354,0.06533958974962688,7578323.7921049595,13708739.05103457,5404669.645843983,10247525.202037534,500.0,0.10638615209059314,0.4466444687784712,-1.066040752349514,0.7452188601957249,-0.06441718980408062,-0.06584996804899057,-0.06584996804899057,-0.06584996804899057,0.023489910333813313,0.023489910333813313,1.49999990228747,0.46987946131420233,6.220199060505829,5.197362460818572,6.120932009137808,4.720881424531653,6.208912462936063,5.677246953191377,0.009242447158671728,0.17726915521623,0.6696916667921333,35106185.0,0.26372485849972205,-0.02835299340355646,0.2982314060625042,0.08321197048395423,0.6798114707382188,0.3861149977532014,0.9267553365502577,0.4935630963561871,-0.0016366986355668134,0.4593301806562671,-0.011345246482301952,0.07017545767584887,1.2344321838879693,-0.027113249890125868,0.42857141261836196,42.91498382132551,60.30927309258714,55.43071074094421,41.605840940392234,6.228999948501587,4.82700001001358,6.277999997138977,4.698699997663498,6.263999938964844,5.631400012969971,38.636342700839286,29.370628437895142,78.69197940828133,66.44517767172948,0.5,0.5166666666666667,0.5437619048506188,0.9661409377151801,0.5488738789939037,0.43849510347511356,0.729825608531256,0.0
