timestamp,open,high,low,close,volume
2024-07-26,123.69000244140625,123.73999786376953,121.08999633789062,122.16000366210938,2097700.0
2024-07-29,123.05000305175781,123.33999633789062,121.44000244140625,122.05999755859375,1657700.0
2024-07-30,122.88999938964844,124.37999725341797,121.61000061035156,122.63999938964844,2200900.0
2024-07-31,125.05999755859375,126.44999694824219,123.77999877929688,125.30999755859375,3662700.0
2024-08-01,120.0,122.91000366210938,115.20999908447266,115.97000122070312,8726000.0
2024-08-02,110.11000061035156,111.8499984741211,102.83000183105469,103.52999877929688,8835100.0
2024-08-05,97.45999908447266,101.70999908447266,95.11000061035156,99.16000366210938,6621900.0
2024-08-06,101.75,106.16000366210938,101.44999694824219,103.45999908447266,6501200.0
2024-08-07,106.04000091552734,107.54000091552734,102.58999633789062,103.12000274658203,3875700.0
2024-08-08,104.75,105.62000274658203,102.13999938964844,103.19000244140625,5464400.0
2024-08-09,103.45999908447266,104.91000366210938,103.05000305175781,104.69999694824219,2779700.0
2024-08-12,104.19999694824219,104.4800033569336,102.41999816894531,103.02999877929688,2653200.0
2024-08-13,103.81999969482422,105.3499984741211,103.7699966430664,104.61000061035156,1831400.0
2024-08-14,105.02999877929688,106.68000030517578,104.61000061035156,105.9800033569336,1674800.0
2024-08-15,108.62999725341797,111.38999938964844,108.41000366210938,110.83000183105469,3826900.0
2024-08-16,110.18000030517578,111.48999786376953,109.29000091552734,111.0,1950100.0
2024-08-19,111.05000305175781,112.01000213623047,110.81999969482422,111.61000061035156,1558600.0
2024-08-20,111.26000213623047,111.97000122070312,108.94999694824219,109.8499984741211,1593000.0
2024-08-21,109.94000244140625,109.98999786376953,108.29000091552734,109.27999877929688,1667200.0
2024-08-22,109.26000213623047,109.98999786376953,108.05999755859375,108.47000122070312,1773800.0
2024-08-23,109.2300033569336,111.72000122070312,108.66999816894531,111.51000213623047,1874500.0
2024-08-26,111.97000122070312,112.80000305175781,111.44000244140625,111.88999938964844,1315900.0
2024-08-27,112.55999755859375,114.18000030517578,112.05000305175781,113.58000183105469,2083400.0
2024-08-28,113.51000213623047,114.6500015258789,112.91000366210938,113.38999938964844,1853900.0
2024-08-29,113.87000274658203,114.70999908447266,112.88999938964844,113.26000213623047,2741900.0
2024-08-30,113.91999816894531,116.22000122070312,112.66000366210938,115.7300033569336,2645000.0
2024-09-03,114.26000213623047,114.75,110.70999908447266,111.31999969482422,3076400.0
2024-09-04,110.9800033569336,111.61000061035156,108.01000213623047,109.52999877929688,2779300.0
2024-09-05,109.95999908447266,110.08999633789062,107.62000274658203,108.8499984741211,2490400.0
2024-09-06,109.18000030517578,111.22000122070312,106.47000122070312,108.0,4233200.0
2024-09-09,106.20999908447266,108.94000244140625,105.73999786376953,107.58999633789062,4438800.0
2024-09-10,107.91000366210938,108.3499984741211,103.16999816894531,106.73999786376953,3774900.0
2024-09-11,108.91999816894531,108.98999786376953,104.37000274658203,108.66999816894531,2878800.0
2024-09-12,109.68000030517578,112.45999908447266,108.51000213623047,112.37000274658203,2505700.0
2024-09-13,113.0,115.66999816894531,112.7300033569336,114.38999938964844,2917000.0
2024-09-16,114.7699966430664,117.36000061035156,113.83000183105469,117.16000366210938,2341200.0
2024-09-17,117.66999816894531,118.41000366210938,116.19000244140625,117.79000091552734,2213600.0
2024-09-18,118.54000091552734,119.43000030517578,117.4000015258789,117.55000305175781,2505600.0
2024-09-19,120.5,122.33000183105469,119.3499984741211,121.62000274658203,2236900.0
2024-09-20,121.56999969482422,125.29000091552734,121.12000274658203,124.4800033569336,4562700.0
2024-09-23,125.2699966430664,126.93000030517578,124.19999694824219,125.2300033569336,3157700.0
2024-09-24,124.87999725341797,126.06999969482422,124.29000091552734,125.12999725341797,3173300.0
2024-09-25,126.26000213623047,126.43000030517578,123.91000366210938,124.52999877929688,2377200.0
2024-09-26,125.5,125.77999877929688,124.48999786376953,125.5,2409400.0
2024-09-27,126.0199966430664,126.30999755859375,124.9000015258789,125.80999755859375,2293300.0
2024-09-30,125.0,125.52999877929688,123.27999877929688,124.91000366210938,3685300.0
2024-10-01,126.04000091552734,133.0500030517578,124.45999908447266,132.00999450683594,5703900.0
2024-10-02,132.61000061035156,135.2899932861328,131.5500030517578,132.6999969482422,6003700.0
2024-10-03,133.0,133.4600067138672,128.50999450683594,131.36000061035156,3591600.0
2024-10-04,134.11000061035156,136.25999450683594,133.66000366210938,135.3300018310547,3846900.0
2024-10-07,134.97000122070312,135.4199981689453,133.61000061035156,134.22000122070312,2276600.0
2024-10-08,134.66000366210938,136.22000122070312,134.39999389648438,136.10000610351562,2851500.0
2024-10-09,135.85000610351562,138.07000732421875,135.0,138.02000427246094,2777700.0
2024-10-10,138.0399932861328,140.35000610351562,137.47000122070312,137.9199981689453,4116300.0
2024-10-11,138.19000244140625,140.3000030517578,138.02000427246094,140.2100067138672,2716500.0
2024-10-14,141.07000732421875,141.6300048828125,139.6300048828125,141.3699951171875,2113600.0
2024-10-15,141.5,142.5800018310547,140.2899932861328,141.5500030517578,2520500.0
2024-10-16,142.6199951171875,143.0399932861328,141.5,142.85000610351562,2360300.0
2024-10-17,146.27000427246094,146.82000732421875,143.5800018310547,145.19000244140625,2548000.0
2024-10-18,145.05999755859375,145.8800048828125,143.82000732421875,145.00999450683594,2119700.0
2024-10-21,145.8699951171875,145.8699951171875,143.92999267578125,144.75999450683594,2143100.0
2024-10-22,143.3000030517578,144.44000244140625,142.86000061035156,143.94000244140625,1926600.0
2024-10-23,143.6699981689453,144.97999572753906,141.89999389648438,143.5399932861328,1652700.0
2024-10-24,144.6199951171875,146.6999969482422,143.5399932861328,146.2899932861328,3174400.0
2024-10-25,144.6999969482422,144.92999267578125,141.9199981689453,143.08999633789062,2354800.0
2024-10-28,144.0399932861328,145.1999969482422,143.2899932861328,144.83999633789062,1941700.0
2024-10-29,144.61000061035156,146.19000244140625,143.58999633789062,146.02000427246094,2368500.0
2024-10-30,145.6999969482422,147.0399932861328,145.50999450683594,145.86000061035156,2456100.0
2024-10-31,145.24000549316406,146.22000122070312,143.10000610351562,143.25999450683594,2845000.0
2024-11-01,144.19000244140625,144.42999267578125,140.67999267578125,141.0,3130600.0
2024-11-04,141.1199951171875,142.11000061035156,139.0500030517578,139.42999267578125,3728500.0
2024-11-05,147.0,151.83999633789062,145.52999877929688,149.27000427246094,4864500.0
2024-11-06,160.25999450683594,166.72000122070312,160.25999450683594,163.6699981689453,8676700.0
2024-11-07,161.1999969482422,162.24000549316406,159.30999755859375,159.82000732421875,3563700.0
